country,region,source,type,savings,cost
Cuba,Central and South America,Downstream gas,Other,0.3199999928474426,6.300000190734863
Argentina,Central and South America,Downstream gas,Other,16.219999313354492,6.300000190734863
Bolivia,Central and South America,Downstream gas,Other,1.649999976158142,6.300000190734863
Democratic Republic of Congo,Africa,Offshore gas,Replace with electric motor,3.4700000286102295,6.440000057220459
Democratic Republic of Congo,Africa,Onshore conventional oil,Replace with electric motor,3.4700000286102295,6.440000057220459
Democratic Republic of Congo,Africa,Unconventional oil,Replace with electric motor,3.4700000286102295,6.440000057220459
Indonesia,Asia Pacific,Onshore conventional oil,Install flares,1.4500000476837158,6.489999771118164
Ghana,Africa,Downstream gas,Downstream LDAR,0.1899999976158142,6.519999980926514
Gabon,Africa,Downstream gas,Downstream LDAR,0.10999999940395355,6.519999980926514
Cote d'Ivoire,Africa,Downstream gas,Downstream LDAR,0.4300000071525574,6.519999980926514
Kenya,Africa,Downstream gas,Downstream LDAR,0.8100000023841858,6.519999980926514
Nigeria,Africa,Downstream gas,Downstream LDAR,5.860000133514404,6.519999980926514
Nigeria,Africa,Downstream oil,Downstream LDAR,0.019999999552965164,6.519999980926514
Namibia,Africa,Downstream gas,Downstream LDAR,0.20999999344348907,6.519999980926514
Namibia,Africa,Downstream oil,Downstream LDAR,0.009999999776482582,6.519999980926514
Mozambique,Africa,Downstream gas,Downstream LDAR,0.18000000715255737,6.519999980926514
Equatorial Guinea,Africa,Downstream gas,Downstream LDAR,0.6000000238418579,6.519999980926514
Congo,Africa,Downstream gas,Downstream LDAR,0.1599999964237213,6.519999980926514
Cameroon,Africa,Downstream gas,Downstream LDAR,0.14000000059604645,6.519999980926514
Benin,Africa,Downstream gas,Downstream LDAR,0.009999999776482582,6.519999980926514
Angola,Africa,Downstream gas,Downstream LDAR,0.20999999344348907,6.519999980926514
Angola,Africa,Downstream oil,Downstream LDAR,0.009999999776482582,6.519999980926514
Poland,Europe,Downstream oil,Install flares,0.05999999865889549,6.519999980926514
Tanzania,Africa,Downstream gas,Downstream LDAR,6.239999771118164,6.519999980926514
Tanzania,Africa,Downstream oil,Downstream LDAR,0.019999999552965164,6.519999980926514
Seychelles,Africa,Downstream gas,Downstream LDAR,1.0299999713897705,6.519999980926514
Sierra Leone,Africa,Downstream oil,Downstream LDAR,0.009999999776482582,6.519999980926514
Sierra Leone,Africa,Downstream gas,Downstream LDAR,0.5400000214576721,6.519999980926514
Somalia,Africa,Downstream gas,Downstream LDAR,0.009999999776482582,6.519999980926514
Somalia,Africa,Downstream oil,Downstream LDAR,0.009999999776482582,6.519999980926514
Sudan,Africa,Downstream oil,Downstream LDAR,0.009999999776482582,6.519999980926514
South Africa,Africa,Downstream oil,Install flares,0.019999999552965164,6.53000020980835
South Africa,Africa,Offshore gas,Install flares,0.019999999552965164,6.53000020980835
Ukraine,Europe,Downstream oil,Install flares,0.05999999865889549,6.53000020980835
Korea,Asia Pacific,Offshore oil,Replace with electric motor,0.009999999776482582,6.570000171661377
Mexico,North America,Onshore conventional oil,Early replacement of devices,3.4600000381469727,6.570000171661377
Mexico,North America,Unconventional gas,Early replacement of devices,0.019999999552965164,6.570000171661377
Mexico,North America,Onshore conventional gas,Early replacement of devices,1.1799999475479126,6.570000171661377
Netherlands,Europe,Downstream gas,Downstream LDAR,0.3799999952316284,6.579999923706055
Australia,Asia Pacific,Downstream oil,Downstream LDAR,0.029999999329447746,6.610000133514404
Australia,Asia Pacific,Downstream gas,Downstream LDAR,7.230000019073486,6.610000133514404
Benin,Africa,Offshore gas,Install flares,0.009999999776482582,6.659999847412109
India,Asia Pacific,Downstream oil,Install flares,1.2300000190734863,6.679999828338623
Other countries in Southeast Asia,Asia Pacific,Downstream oil,Install flares,0.2800000011920929,6.710000038146973
Malaysia,Asia Pacific,Downstream oil,Install flares,0.07999999821186066,6.710000038146973
Vietnam,Asia Pacific,Downstream oil,Install flares,0.07000000029802322,6.710000038146973
Thailand,Asia Pacific,Downstream oil,Install flares,0.28999999165534973,6.710000038146973
Philippines,Asia Pacific,Downstream oil,Install flares,0.07000000029802322,6.710000038146973
Russia,Russia & Caspian,Downstream gas,Downstream LDAR,220.9499969482422,6.760000228881836
Russia,Russia & Caspian,Downstream oil,Downstream LDAR,0.2800000011920929,6.760000228881836
Kuwait,Middle East,Onshore conventional oil,Replace with electric motor,217.47999572753906,6.760000228881836
Libya,Africa,Onshore conventional oil,Install flares,6.010000228881836,6.769999980926514
Bolivia,Central and South America,Onshore conventional oil,Install flares,0.10999999940395355,6.769999980926514
Bangladesh,Asia Pacific,Onshore conventional oil,Install flares,0.009999999776482582,6.769999980926514
Argentina,Central and South America,Onshore conventional oil,Install flares,1.100000023841858,6.769999980926514
Algeria,Africa,Onshore conventional oil,Install flares,6.039999961853027,6.769999980926514
Colombia,Central and South America,Onshore conventional oil,Install flares,1.1200000047683716,6.769999980926514
Cuba,Central and South America,Onshore conventional oil,Install flares,0.029999999329447746,6.769999980926514
Ecuador,Central and South America,Onshore conventional oil,Install flares,1.1799999475479126,6.769999980926514
Egypt,Africa,Onshore conventional oil,Install flares,1.0299999713897705,6.769999980926514
Tunisia,Africa,Onshore conventional oil,Install flares,0.07999999821186066,6.769999980926514
Trinidad and Tobago,Central and South America,Onshore conventional oil,Install flares,0.05000000074505806,6.769999980926514
Peru,Central and South America,Onshore conventional oil,Install flares,0.11999999731779099,6.769999980926514
Pakistan,Asia Pacific,Onshore conventional oil,Install flares,0.3199999928474426,6.769999980926514
Venezuela,Central and South America,Onshore conventional oil,Install flares,5.940000057220459,6.769999980926514
China,Asia Pacific,Downstream oil,Install flares,2.259999990463257,6.78000020980835
Israel,Europe,Downstream gas,Other,1.4900000095367432,6.820000171661377
New Zealand,Asia Pacific,Downstream gas,Other,0.7900000214576721,6.829999923706055
Angola,Africa,Onshore conventional gas,Early replacement of devices,0.28999999165534973,6.869999885559082
Angola,Africa,Onshore conventional oil,Early replacement of devices,0.2199999988079071,6.869999885559082
France,Europe,Downstream oil,Downstream LDAR,0.03999999910593033,6.880000114440918
France,Europe,Downstream gas,Downstream LDAR,8.140000343322754,6.880000114440918
Germany,Europe,Offshore oil,Upstream LDAR,0.029999999329447746,6.900000095367432
Mexico,North America,Downstream oil,Install flares,0.27000001072883606,6.949999809265137
Togo,Africa,Offshore gas,Install flares,0.009999999776482582,7.010000228881836
Argentina,Central and South America,Unconventional oil,Install flares,0.6899999976158142,7.03000020980835
Angola,Africa,Onshore conventional oil,Install flares,0.05000000074505806,7.050000190734863
Democratic Republic of Congo,Africa,Onshore conventional oil,Install flares,0.05000000074505806,7.050000190734863
Democratic Republic of Congo,Africa,Unconventional oil,Install flares,0.05000000074505806,7.050000190734863
Chad,Africa,Onshore conventional oil,Install flares,0.2199999988079071,7.050000190734863
Congo,Africa,Onshore conventional oil,Install flares,0.11999999731779099,7.050000190734863
Nigeria,Africa,Onshore conventional oil,Install flares,2.359999895095825,7.050000190734863
Ghana,Africa,Onshore conventional oil,Install flares,0.019999999552965164,7.050000190734863
Ghana,Africa,Unconventional oil,Install flares,0.019999999552965164,7.050000190734863
Gabon,Africa,Onshore conventional oil,Install flares,0.47999998927116394,7.050000190734863
South Sudan,Africa,Onshore conventional oil,Install flares,0.3799999952316284,7.050000190734863
Sudan,Africa,Onshore conventional oil,Install flares,0.2800000011920929,7.050000190734863
Other,Asia Pacific,Onshore conventional oil,Install flares,0.25999999046325684,7.050000190734863
Brazil,Central and South America,Downstream oil,Install flares,0.5299999713897705,7.090000152587891
Bahrain,Middle East,Downstream oil,Install flares,0.009999999776482582,7.119999885559082
Azerbaijan,Russia & Caspian,Downstream oil,Install flares,0.019999999552965164,7.119999885559082
Democratic Republic of Congo,Africa,Offshore gas,Install flares,0.05999999865889549,7.119999885559082
Iraq,Middle East,Downstream oil,Install flares,0.10000000149011612,7.119999885559082
Iran,Middle East,Downstream oil,Install flares,0.3100000023841858,7.119999885559082
Kazakhstan,Russia & Caspian,Downstream oil,Install flares,0.10000000149011612,7.119999885559082
Lebanon,Middle East,Offshore gas,Install flares,0.33000001311302185,7.119999885559082
Kuwait,Middle East,Downstream oil,Install flares,0.05000000074505806,7.119999885559082
Lebanon,Middle East,Downstream oil,Install flares,0.33000001311302185,7.119999885559082
Oman,Middle East,Downstream oil,Install flares,0.019999999552965164,7.119999885559082
Other countries in Europe,Europe,Downstream oil,Install flares,0.07000000029802322,7.119999885559082
Qatar,Middle East,Downstream oil,Install flares,0.019999999552965164,7.119999885559082
Syria,Middle East,Downstream oil,Install flares,0.029999999329447746,7.119999885559082
Saudi Arabia,Middle East,Downstream oil,Install flares,0.3199999928474426,7.119999885559082
Turkmenistan,Russia & Caspian,Downstream oil,Install flares,0.15000000596046448,7.119999885559082
Uzbekistan,Russia & Caspian,Downstream oil,Install flares,0.019999999552965164,7.119999885559082
Yemen,Middle East,Downstream oil,Install flares,0.009999999776482582,7.119999885559082
United Arab Emirates,Middle East,Downstream oil,Install flares,0.07999999821186066,7.119999885559082
Denmark,Europe,Offshore oil,Upstream LDAR,0.09000000357627869,7.440000057220459
Denmark,Europe,Offshore gas,Upstream LDAR,0.10999999940395355,7.440000057220459
Tanzania,Africa,Unconventional gas,Vapour recovery units,0.009999999776482582,7.53000020980835
Tanzania,Africa,Downstream gas,Vapour recovery units,0.18000000715255737,7.53000020980835
Tanzania,Africa,Downstream oil,Vapour recovery units,0.09000000357627869,7.53000020980835
Tanzania,Africa,Onshore conventional gas,Vapour recovery units,0.009999999776482582,7.53000020980835
Tanzania,Africa,Offshore gas,Vapour recovery units,0.2800000011920929,7.53000020980835
Tunisia,Africa,Downstream oil,Install flares,0.009999999776482582,7.71999979019165
Egypt,Africa,Downstream oil,Install flares,0.15000000596046448,7.71999979019165
Canada,North America,Offshore gas,Upstream LDAR,0.009999999776482582,7.71999979019165
Algeria,Africa,Downstream oil,Install flares,0.09000000357627869,7.71999979019165
Libya,Africa,Downstream oil,Install flares,0.05000000074505806,7.71999979019165
Ghana,Africa,Offshore oil,Install flares,0.05000000074505806,7.929999828338623
Israel,Europe,Downstream oil,Install flares,0.019999999552965164,7.96999979019165
Canada,North America,Downstream oil,Install flares,0.20000000298023224,7.96999979019165
Italy,Europe,Downstream oil,Install flares,0.14000000059604645,8
United Kingdom,Europe,Downstream oil,Install flares,0.07000000029802322,8
Romania,Europe,Downstream oil,Install flares,0.029999999329447746,8.010000228881836
Slovenia,Europe,Downstream oil,Install flares,0.10999999940395355,8.010000228881836
Other EU17 countries,Europe,Downstream oil,Install flares,0.029999999329447746,8.010000228881836
Other EU7 countries,Europe,Downstream oil,Install flares,0.3199999928474426,8.010000228881836
Other,Asia Pacific,Downstream oil,Install flares,0.6000000238418579,8.020000457763672
Sierra Leone,Africa,Downstream oil,Install flares,0.05000000074505806,8.020000457763672
Sierra Leone,Africa,Offshore gas,Install flares,0.05000000074505806,8.020000457763672
Senegal,Africa,Downstream oil,Install flares,0.009999999776482582,8.020000457763672
Senegal,Africa,Offshore gas,Install flares,0.009999999776482582,8.020000457763672
Seychelles,Africa,Offshore gas,Install flares,0.029999999329447746,8.020000457763672
Seychelles,Africa,Downstream oil,Install flares,0.029999999329447746,8.020000457763672
Sudan,Africa,Downstream oil,Install flares,0.009999999776482582,8.020000457763672
Somalia,Africa,Offshore gas,Install flares,0.07000000029802322,8.020000457763672
Somalia,Africa,Downstream oil,Install flares,0.07000000029802322,8.020000457763672
Togo,Africa,Downstream oil,Install flares,0.009999999776482582,8.020000457763672
Tanzania,Africa,Downstream oil,Install flares,0.11999999731779099,8.020000457763672
Cote d'Ivoire,Africa,Downstream oil,Install flares,0.009999999776482582,8.020000457763672
Ghana,Africa,Downstream oil,Install flares,0.019999999552965164,8.020000457763672
Liberia,Africa,Downstream oil,Install flares,0.03999999910593033,8.020000457763672
Liberia,Africa,Offshore gas,Install flares,0.03999999910593033,8.020000457763672
Kenya,Africa,Downstream oil,Install flares,0.019999999552965164,8.020000457763672
